timestamp,open,high,low,close,volume
2026-05-12 00:00:00+00:00,2339.0,2340.39990234375,2331.570068359375,2333.030029296875,0
2026-05-12 01:00:00+00:00,2332.85009765625,2334.89990234375,2296.010009765625,2310.679931640625,454039552
2026-05-12 02:00:00+00:00,2310.639892578125,2316.469970703125,2307.320068359375,2315.139892578125,0
2026-05-12 03:00:00+00:00,2314.820068359375,2316.60009765625,2306.830078125,2308.889892578125,0
2026-05-12 04:00:00+00:00,2308.1298828125,2313.6298828125,2305.60009765625,2310.22998046875,0
2026-05-12 05:00:00+00:00,2310.070068359375,2313.27001953125,2308.8701171875,2309.64990234375,0
2026-05-12 06:00:00+00:00,2309.429931640625,2313.3701171875,2302.010009765625,2303.0400390625,0
2026-05-12 07:00:00+00:00,2302.5,2303.909912109375,2292.5400390625,2294.75,380423168
2026-05-12 08:00:00+00:00,2293.610107421875,2294.75,2280.300048828125,2287.3701171875,721561600
2026-05-12 09:00:00+00:00,2286.610107421875,2294.169921875,2280.679931640625,2291.9599609375,501622784
2026-05-12 10:00:00+00:00,2291.639892578125,2292.969970703125,2281.719970703125,2285.39990234375,188448768
2026-05-12 11:00:00+00:00,2285.8798828125,2286.580078125,2278.340087890625,2286.18994140625,184807424
2026-05-12 12:00:00+00:00,2285.929931640625,2293.429931640625,2280.47998046875,2288.5,256373760
2026-05-12 13:00:00+00:00,2288.68994140625,2291.6298828125,2267.530029296875,2270.360107421875,0
2026-05-12 14:00:00+00:00,2271.010009765625,2280.949951171875,2261.840087890625,2268.35009765625,249738240
2026-05-12 15:00:00+00:00,2267.550048828125,2273.590087890625,2255.919921875,2260.639892578125,139978752
2026-05-12 16:00:00+00:00,2260.340087890625,2270.409912109375,2256.159912109375,2263.070068359375,0
2026-05-12 17:00:00+00:00,2263.77001953125,2277.199951171875,2263.6201171875,2276.159912109375,220257280
2026-05-12 18:00:00+00:00,2276.010009765625,2284.02001953125,2274.4599609375,2278.800048828125,0
2026-05-12 19:00:00+00:00,2279.419921875,2287.080078125,2278.719970703125,2284.7099609375,0
2026-05-12 20:00:00+00:00,2285.489990234375,2286.919921875,2281.14990234375,2284.8798828125,0
2026-05-12 21:00:00+00:00,2285.25,2287.2900390625,2282.6201171875,2285.110107421875,250515456
2026-05-12 22:00:00+00:00,2286.5,2290.860107421875,2282.0,2282.110107421875,0
2026-05-12 23:00:00+00:00,2281.860107421875,2283.7099609375,2272.97998046875,2274.429931640625,71923712
2026-05-13 00:00:00+00:00,2274.25,2285.77001953125,2272.830078125,2281.02001953125,0
2026-05-13 01:00:00+00:00,2281.27001953125,2295.199951171875,2280.47998046875,2289.6298828125,0
2026-05-13 02:00:00+00:00,2289.6201171875,2298.9599609375,2286.719970703125,2293.489990234375,0
2026-05-13 03:00:00+00:00,2293.1298828125,2303.43994140625,2291.830078125,2301.43994140625,64293888
2026-05-13 04:00:00+00:00,2301.760009765625,2307.39990234375,2298.330078125,2306.389892578125,47031296
2026-05-13 05:00:00+00:00,2306.760009765625,2307.199951171875,2295.469970703125,2297.239990234375,46971904
2026-05-13 06:00:00+00:00,2297.360107421875,2304.7900390625,2297.1201171875,2301.1201171875,0
2026-05-13 07:00:00+00:00,2300.780029296875,2302.179931640625,2296.179931640625,2300.610107421875,0
2026-05-13 08:00:00+00:00,2300.5,2316.5,2300.2099609375,2316.43994140625,0
2026-05-13 09:00:00+00:00,2316.639892578125,2322.919921875,2314.0,2320.39990234375,28708864
2026-05-13 10:00:00+00:00,2320.39990234375,2320.909912109375,2305.260009765625,2307.719970703125,0
2026-05-13 11:00:00+00:00,2307.4599609375,2308.070068359375,2298.300048828125,2300.8798828125,0
2026-05-13 12:00:00+00:00,2300.639892578125,2306.739990234375,2269.469970703125,2283.5,211680256
2026-05-13 13:00:00+00:00,2283.0400390625,2287.159912109375,2258.199951171875,2261.409912109375,86765568
2026-05-13 14:00:00+00:00,2259.800048828125,2269.699951171875,2250.570068359375,2266.469970703125,315626496
2026-05-13 15:00:00+00:00,2266.68994140625,2269.10009765625,2233.070068359375,2235.300048828125,0
2026-05-13 16:00:00+00:00,2235.300048828125,2252.22998046875,2234.610107421875,2249.580078125,810880000
2026-05-13 17:00:00+00:00,2250.60009765625,2260.56005859375,2250.510009765625,2257.39990234375,0
2026-05-13 18:00:00+00:00,2257.7900390625,2267.2099609375,2257.31005859375,2258.449951171875,309580800
2026-05-13 19:00:00+00:00,2258.81005859375,2259.60009765625,2249.31005859375,2254.7099609375,0
2026-05-13 20:00:00+00:00,2255.909912109375,2263.60009765625,2255.300048828125,2262.820068359375,0
2026-05-13 21:00:00+00:00,2263.10009765625,2263.18994140625,2253.3701171875,2255.0,0
2026-05-13 22:00:00+00:00,2256.39990234375,2259.52001953125,2249.8701171875,2258.360107421875,0
2026-05-13 23:00:00+00:00,2258.60009765625,2260.909912109375,2253.699951171875,2257.85009765625,1382400
2026-05-14 00:00:00+00:00,2257.889892578125,2268.419921875,2257.199951171875,2265.7099609375,46086144
2026-05-14 01:00:00+00:00,2264.699951171875,2268.340087890625,2258.75,2263.89990234375,0
2026-05-14 02:00:00+00:00,2263.89990234375,2265.800048828125,2246.989990234375,2250.580078125,43652096
2026-05-14 03:00:00+00:00,2250.4599609375,2254.0,2237.840087890625,2240.929931640625,0
2026-05-14 04:00:00+00:00,2241.39990234375,2257.139892578125,2238.489990234375,2255.77001953125,528379904
2026-05-14 05:00:00+00:00,2255.2099609375,2272.2099609375,2254.60009765625,2267.260009765625,157292544
2026-05-14 06:00:00+00:00,2267.93994140625,2273.39990234375,2266.199951171875,2266.739990234375,303054848
2026-05-14 07:00:00+00:00,2265.679931640625,2269.97998046875,2263.0,2264.570068359375,7484416
2026-05-14 08:00:00+00:00,2264.85009765625,2270.159912109375,2261.199951171875,2265.6201171875,1328128
2026-05-14 09:00:00+00:00,2265.929931640625,2267.239990234375,2251.699951171875,2256.60009765625,0
2026-05-14 10:00:00+00:00,2255.889892578125,2264.97998046875,2254.47998046875,2261.1201171875,0
2026-05-14 11:00:00+00:00,2261.159912109375,2263.1298828125,2251.409912109375,2252.7099609375,33129472
2026-05-14 12:00:00+00:00,2251.739990234375,2261.89990234375,2247.5400390625,2260.570068359375,0
2026-05-14 13:00:00+00:00,2260.4599609375,2264.3798828125,2247.820068359375,2248.719970703125,0
2026-05-14 14:00:00+00:00,2247.340087890625,2288.239990234375,2245.75,2286.199951171875,16699392
2026-05-14 15:00:00+00:00,2287.590087890625,2299.179931640625,2280.199951171875,2298.139892578125,228908032
2026-05-14 16:00:00+00:00,2299.510009765625,2317.739990234375,2294.25,2316.35009765625,598392832
2026-05-14 17:00:00+00:00,2316.159912109375,2319.489990234375,2296.010009765625,2308.340087890625,933193728
2026-05-14 18:00:00+00:00,2308.2099609375,2316.659912109375,2303.0,2309.8701171875,78286848
2026-05-14 19:00:00+00:00,2309.81005859375,2312.489990234375,2297.080078125,2297.300048828125,241065984
2026-05-14 20:00:00+00:00,2298.260009765625,2301.179931640625,2288.0400390625,2297.610107421875,130804736
2026-05-14 21:00:00+00:00,2298.969970703125,2299.919921875,2289.72998046875,2296.929931640625,148158464
2026-05-14 22:00:00+00:00,2296.2900390625,2300.760009765625,2294.820068359375,2297.919921875,168218624
2026-05-14 23:00:00+00:00,2295.840087890625,2296.800048828125,2280.360107421875,2283.02001953125,52670464
2026-05-15 00:00:00+00:00,2282.97998046875,2299.699951171875,2281.89990234375,2290.929931640625,158932992
2026-05-15 01:00:00+00:00,2291.199951171875,2294.360107421875,2274.35009765625,2274.590087890625,389027840
2026-05-15 02:00:00+00:00,2274.070068359375,2278.89990234375,2260.0,2276.02001953125,562573312
2026-05-15 03:00:00+00:00,2276.260009765625,2278.97998046875,2267.5400390625,2272.659912109375,208994304
2026-05-15 04:00:00+00:00,2272.639892578125,2273.090087890625,2262.139892578125,2262.360107421875,0
2026-05-15 05:00:00+00:00,2262.820068359375,2266.31005859375,2237.659912109375,2245.31005859375,699942912
2026-05-15 06:00:00+00:00,2244.47998046875,2256.31005859375,2243.360107421875,2254.6201171875,110510080
2026-05-15 07:00:00+00:00,2254.81005859375,2270.530029296875,2253.0,2264.39990234375,336054272
2026-05-15 08:00:00+00:00,2264.239990234375,2264.4599609375,2249.469970703125,2256.659912109375,159821824
2026-05-15 09:00:00+00:00,2256.639892578125,2259.4599609375,2250.14990234375,2254.070068359375,0
2026-05-15 10:00:00+00:00,2253.31005859375,2264.1201171875,2251.8798828125,2261.60009765625,0
2026-05-15 11:00:00+00:00,2262.2900390625,2263.3701171875,2256.469970703125,2256.64990234375,41709568
2026-05-15 12:00:00+00:00,2256.56005859375,2260.300048828125,2250.699951171875,2253.699951171875,0
2026-05-15 13:00:00+00:00,2253.06005859375,2253.06005859375,2210.010009765625,2211.179931640625,873476096
2026-05-15 14:00:00+00:00,2211.68994140625,2222.72998046875,2203.969970703125,2212.2900390625,395626496
2026-05-15 15:00:00+00:00,2212.659912109375,2223.050048828125,2208.530029296875,2221.68994140625,0
2026-05-15 16:00:00+00:00,2221.2900390625,2229.3701171875,2217.68994140625,2223.60009765625,0
2026-05-15 17:00:00+00:00,2223.469970703125,2231.010009765625,2223.0400390625,2228.31005859375,0
2026-05-15 18:00:00+00:00,2228.360107421875,2231.969970703125,2223.52001953125,2226.64990234375,0
2026-05-15 19:00:00+00:00,2226.860107421875,2227.18994140625,2220.7099609375,2222.02001953125,0
2026-05-15 20:00:00+00:00,2222.239990234375,2224.679931640625,2215.989990234375,2218.889892578125,0
2026-05-15 21:00:00+00:00,2218.5,2223.949951171875,2214.080078125,2215.7099609375,0
2026-05-15 22:00:00+00:00,2216.60009765625,2222.800048828125,2215.860107421875,2222.35009765625,2580480
2026-05-15 23:00:00+00:00,2222.10009765625,2224.81005859375,2221.159912109375,2223.0,0
2026-05-16 00:00:00+00:00,2222.7099609375,2229.8798828125,2222.10009765625,2225.550048828125,0
2026-05-16 01:00:00+00:00,2225.60009765625,2229.25,2221.93994140625,2228.010009765625,0
2026-05-16 02:00:00+00:00,2228.590087890625,2229.590087890625,2225.60009765625,2228.260009765625,0
2026-05-16 03:00:00+00:00,2228.300048828125,2229.31005859375,2225.840087890625,2226.64990234375,0
2026-05-16 04:00:00+00:00,2226.510009765625,2227.3701171875,2217.550048828125,2224.510009765625,18094080
2026-05-16 05:00:00+00:00,2224.52001953125,2225.85009765625,2221.840087890625,2224.360107421875,0
2026-05-16 06:00:00+00:00,2224.1298828125,2225.6201171875,2208.840087890625,2214.159912109375,0
2026-05-16 07:00:00+00:00,2214.669921875,2214.669921875,2180.889892578125,2193.81005859375,755850240
2026-05-16 08:00:00+00:00,2193.27001953125,2196.219970703125,2191.280029296875,2192.1298828125,0
2026-05-16 09:00:00+00:00,2192.1298828125,2192.85009765625,2165.93994140625,2172.550048828125,670536704
2026-05-16 10:00:00+00:00,2171.989990234375,2173.929931640625,2162.139892578125,2173.1298828125,391103488
2026-05-16 11:00:00+00:00,2173.5,2179.820068359375,2173.5,2175.14990234375,86533120
2026-05-16 12:00:00+00:00,2175.070068359375,2178.3701171875,2172.949951171875,2175.3701171875,85004288
2026-05-16 13:00:00+00:00,2175.179931640625,2178.39990234375,2171.139892578125,2176.1298828125,0
2026-05-16 14:00:00+00:00,2177.1298828125,2186.52001953125,2172.60009765625,2179.030029296875,0
2026-05-16 15:00:00+00:00,2179.02001953125,2182.739990234375,2176.239990234375,2178.89990234375,0
2026-05-16 16:00:00+00:00,2178.25,2182.14990234375,2169.7900390625,2173.43994140625,0
2026-05-16 17:00:00+00:00,2173.699951171875,2180.090087890625,2173.389892578125,2177.97998046875,0
2026-05-16 18:00:00+00:00,2178.14990234375,2184.010009765625,2175.510009765625,2180.360107421875,0
2026-05-16 19:00:00+00:00,2180.570068359375,2181.8798828125,2178.0400390625,2178.780029296875,0
2026-05-16 20:00:00+00:00,2179.800048828125,2181.889892578125,2178.919921875,2180.699951171875,0
2026-05-16 21:00:00+00:00,2180.22998046875,2182.4599609375,2180.18994140625,2181.5400390625,0
2026-05-16 22:00:00+00:00,2180.7900390625,2182.280029296875,2178.830078125,2179.409912109375,0
2026-05-16 23:00:00+00:00,2179.2900390625,2182.199951171875,2178.239990234375,2179.97998046875,0
2026-05-17 00:00:00+00:00,2179.9599609375,2184.7900390625,2172.929931640625,2176.449951171875,80065536
2026-05-17 01:00:00+00:00,2177.0,2182.5400390625,2167.199951171875,2168.60009765625,283353088
2026-05-17 02:00:00+00:00,2169.39990234375,2175.25,2169.139892578125,2173.360107421875,72829952
2026-05-17 03:00:00+00:00,2173.159912109375,2182.9599609375,2173.159912109375,2180.4599609375,101141504
2026-05-17 04:00:00+00:00,2180.4599609375,2188.550048828125,2180.090087890625,2186.25,13526016
2026-05-17 05:00:00+00:00,2186.35009765625,2193.39990234375,2184.659912109375,2185.090087890625,91326464
2026-05-17 06:00:00+00:00,2185.25,2187.1298828125,2180.77001953125,2184.179931640625,0
2026-05-17 07:00:00+00:00,2184.419921875,2187.22998046875,2181.7099609375,2185.5,0
2026-05-17 08:00:00+00:00,2186.02001953125,2186.320068359375,2182.330078125,2185.179931640625,0
